user_id,age_range,gender,merchant_id,label,kind,item_id,category_id,brand_id,time_stamp,action_type
321529,3,0,2116,-1,train,867,656,7334,1018,0
123898,6,0,3990,-1,train,825,662,5644,912,0
82426,4,1,4255,-1,train,866,1213,1573,817,3
82426,4,1,4255,-1,train,866,1213,1573,711,0
82426,4,1,3058,-1,train,809,308,8473,1110,0
82426,4,1,3058,-1,train,809,308,8473,1110,0
239611,3,0,983,-1,train,891,898,5508,804,0
239611,3,0,983,-1,train,891,898,5508,804,0
420091,0,2,4255,-1,train,866,1213,1573,813,0
420091,0,2,4255,-1,train,866,1213,1573,813,0
420091,0,2,4255,-1,train,866,1213,1573,813,2
420091,0,2,4255,-1,train,866,1213,1573,813,2
420091,0,2,4255,-1,train,866,1213,1573,813,2
420091,0,2,4255,-1,train,866,1213,1573,813,0
182524,5,0,4255,-1,train,866,1213,1573,823,2
182524,5,0,4255,-1,train,866,1213,1573,823,0
131068,0,1,3058,-1,train,809,308,8473,1109,0
131068,0,1,3058,-1,train,809,308,8473,1109,0
131068,0,1,3058,-1,train,809,308,8473,1109,0
83452,4,1,893,-1,train,813,1023,7224,1111,0
167677,4,0,4255,-1,train,866,1213,1573,813,2
317437,0,1,4255,-1,train,866,1213,1573,814,2
317437,0,1,4255,-1,train,866,1213,1573,814,0
317437,0,1,4255,-1,train,866,1213,1573,814,0
317437,0,1,4255,-1,train,866,1213,1573,814,0
205309,4,1,4255,-1,train,866,1213,1573,813,0
16381,4,1,4818,-1,train,954,407,7606,729,0
91645,5,1,1407,0,train,958,1098,2833,1111,0
99838,5,0,2252,-1,train,914,641,5382,1111,0
52222,2,0,1110,-1,train,857,1112,2187,815,0
389374,3,0,4818,-1,train,954,407,7606,528,0
68350,0,0,465,-1,train,928,1505,1797,726,0
68350,0,0,465,-1,train,928,1505,1797,724,0
333310,5,1,4818,-1,train,847,992,7606,1105,0
336895,0,0,1110,-1,train,857,1112,2187,713,0
388864,3,0,4255,-1,train,866,1213,1573,710,0
388864,3,0,4255,-1,train,866,1213,1573,710,0
388864,3,0,4255,-1,train,866,1213,1573,710,0
388864,3,0,4255,-1,train,866,1213,1573,710,2
388864,3,0,4255,-1,train,866,1213,1573,710,0
388864,3,0,4255,-1,train,866,1213,1573,718,0
128512,0,1,2108,-1,train,934,1438,1793,626,0
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,711,2
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,711,0
209152,5,1,4255,-1,train,866,1213,1573,714,2
209152,5,1,4255,-1,train,866,1213,1573,714,0
209152,5,1,4255,-1,train,866,1213,1573,714,0
209152,5,1,4255,-1,train,866,1213,1573,902,0
209152,5,1,4255,-1,train,866,1213,1573,710,2
209152,5,1,4255,-1,train,866,1213,1573,710,0
209152,5,1,4255,-1,train,866,1213,1573,710,0
209152,5,1,4255,-1,train,866,1213,1573,710,0
209152,5,1,4255,-1,train,866,1213,1573,710,0
209152,5,1,4255,-1,train,866,1213,1573,719,0
209152,5,1,4255,-1,train,866,1213,1573,719,0
209152,5,1,4255,-1,train,866,1213,1573,719,0
80128,4,2,4255,-1,train,866,1213,1573,814,0
80128,4,2,4255,-1,train,866,1213,1573,814,2
80128,4,2,4255,-1,train,866,1213,1573,813,0
80128,4,2,4255,-1,train,866,1213,1573,813,0
337153,3,1,2116,-1,train,867,656,7334,1104,0
224257,4,0,1407,0,train,958,1098,2833,1111,0
368386,2,0,3462,-1,train,916,563,2997,1006,0
368386,2,0,3462,-1,train,916,563,2997,810,0
19714,4,0,1078,-1,train,826,737,8099,827,0
348418,3,0,2116,-1,train,867,656,7334,1110,0
348418,3,0,2116,-1,train,867,656,7334,1110,0
285442,3,1,1078,-1,train,826,737,8099,708,0
34819,2,0,4255,-1,train,866,1213,1573,817,0
383491,3,1,3560,-1,train,837,36,2446,910,0
327427,3,0,2217,-1,train,919,1467,3012,815,0
202243,3,2,983,-1,train,891,898,5508,731,0
77317,2,1,4255,-1,train,866,1213,1573,814,2
85765,5,0,1110,-1,train,857,1112,2187,1009,0
169222,7,0,461,-1,train,909,662,1859,627,0
249094,4,1,3058,-1,train,809,308,8473,1106,0
249094,4,1,3058,-1,train,809,308,8473,1106,0
249094,4,1,3058,-1,train,809,308,8473,1106,3
249094,4,1,3058,-1,train,809,308,8473,1106,0
320518,5,0,4255,-1,train,866,1213,1573,710,2
320518,5,0,4255,-1,train,866,1213,1573,717,0
229126,5,1,834,-1,train,942,1438,5360,829,0
171271,5,0,1393,0,train,862,1389,4705,1105,0
119047,0,0,1393,-1,train,862,1389,4705,903,0
191239,3,0,983,-1,train,891,898,5508,629,2
191239,3,0,983,-1,train,891,898,5508,629,0
127495,3,2,4255,-1,train,866,1213,1573,813,3
217351,6,1,1393,-1,train,862,1389,4705,831,0
103432,0,1,4255,-1,train,866,1213,1573,1011,0
323080,4,1,4255,-1,train,866,1213,1573,711,2
323080,4,1,4255,-1,train,866,1213,1573,711,0
323080,4,1,4255,-1,train,866,1213,1573,711,0
323080,4,1,4255,-1,train,866,1213,1573,711,0
323080,4,1,4255,-1,train,866,1213,1573,711,0
323080,4,1,4255,-1,train,866,1213,1573,711,0
259336,4,0,983,-1,train,891,898,5508,613,0
259336,4,0,983,-1,train,891,898,5508,613,0
328456,3,0,4255,-1,train,866,1213,1573,813,2
328456,3,0,4255,-1,train,866,1213,1573,813,0
4360,2,1,4255,-1,train,866,1213,1573,713,0
76552,3,1,4255,-1,train,866,1213,1573,821,2
76552,3,1,4255,-1,train,866,1213,1573,821,0
76552,3,1,4255,-1,train,866,1213,1573,821,0
83464,0,2,1110,-1,train,857,1112,2187,612,0
311305,3,0,4064,-1,train,822,407,3424,704,0
311305,3,0,4064,-1,train,822,407,3424,704,0
311305,3,0,4064,-1,train,822,407,3424,704,0
311305,3,0,4064,-1,train,822,407,3424,703,0
416521,4,0,1407,0,train,958,1098,2833,1103,0
416521,4,0,1407,0,train,958,1098,2833,1110,0
53002,4,0,4255,-1,train,866,1213,1573,821,0
120586,5,0,4255,-1,train,866,1213,1573,813,0
120586,5,0,4255,-1,train,866,1213,1573,710,0
383242,4,0,4255,-1,train,866,1213,1573,813,0
383242,4,0,4255,-1,train,866,1213,1573,813,0
383242,4,0,4255,-1,train,866,1213,1573,813,2
383242,4,0,4255,-1,train,866,1213,1573,813,2
383242,4,0,4255,-1,train,866,1213,1573,813,0
383242,4,0,4255,-1,train,866,1213,1573,813,2
383242,4,0,4255,-1,train,866,1213,1573,813,2
390922,2,0,1352,-1,train,932,1124,6762,913,0
16906,5,1,465,-1,train,928,1505,1797,725,0
383755,3,0,2116,-1,train,867,656,7334,1105,0
383755,3,0,2116,-1,train,867,656,7334,1105,0
388363,4,1,4255,-1,train,866,1213,1573,813,2
388363,4,1,4255,-1,train,866,1213,1573,813,0
388363,4,1,4255,-1,train,866,1213,1573,813,2
396043,3,0,4255,-1,train,866,1213,1573,814,2
396043,3,0,4255,-1,train,866,1213,1573,814,0
336139,3,1,4255,-1,train,866,1213,1573,817,0
168460,3,0,202,-1,train,870,662,7614,708,0
184588,0,0,4818,-1,train,954,407,7606,727,0
253708,5,0,1429,-1,train,911,756,1542,530,0
253708,5,0,1429,-1,train,911,756,1542,529,0
253708,5,0,1429,-1,train,911,756,1542,529,0
253708,5,0,1429,-1,train,911,756,1542,529,0
79372,5,0,728,-1,train,918,795,6465,910,0
190477,6,0,1728,-1,train,852,500,5043,816,3
264205,4,0,4255,-1,train,866,1213,1573,710,0
264205,4,0,4255,-1,train,866,1213,1573,710,2
264205,4,0,4255,-1,train,866,1213,1573,711,0
264205,4,0,4255,-1,train,866,1213,1573,711,0
264205,4,0,4255,-1,train,866,1213,1573,718,0
72973,3,0,983,-1,train,891,898,5508,617,2
269581,6,0,4255,-1,train,866,1213,1573,813,0
269581,6,0,4255,-1,train,866,1213,1573,813,0
269581,6,0,4255,-1,train,866,1213,1573,813,0
144397,4,1,3462,-1,train,916,563,2997,706,2
144397,4,1,3462,-1,train,916,563,2997,706,2
144397,4,1,3462,-1,train,916,563,2997,705,0
115726,3,2,893,-1,train,813,1023,7224,1111,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,3
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
398350,2,0,232,-1,train,853,1238,7479,1110,0
280846,3,0,391,-1,train,805,278,5314,1111,0
38671,3,0,3990,-1,train,825,662,5644,803,0
38671,3,0,3990,-1,train,825,662,5644,722,0
317455,0,0,4255,-1,train,866,1213,1573,1101,0
317455,0,0,4255,-1,train,866,1213,1573,901,0
317455,0,0,4255,-1,train,866,1213,1573,713,0
317455,0,0,4255,-1,train,866,1213,1573,713,0
317455,0,0,4255,-1,train,866,1213,1573,713,0
317455,0,0,4255,-1,train,866,1213,1573,713,0
317455,0,0,4255,-1,train,866,1213,1573,803,0
7183,2,0,3462,-1,train,916,563,2997,709,0
30223,4,0,4509,-1,train,806,662,4365,728,0
173584,4,0,983,-1,train,891,898,5508,618,0
784,4,0,983,-1,train,891,898,5508,725,0
272656,2,1,3462,-1,train,916,563,2997,1005,0
273169,0,0,202,-1,train,870,662,7614,721,0
262162,4,1,4255,-1,train,866,1213,1573,730,0
262162,4,1,4255,-1,train,866,1213,1573,730,0
262162,4,1,4255,-1,train,866,1213,1573,730,2
216850,3,0,3255,-1,train,871,276,7141,909,0
375571,3,1,4255,-1,train,866,1213,1573,817,0
384787,0,1,1407,0,train,958,1098,2833,1111,0
141331,0,1,202,-1,train,870,662,7614,822,0
211219,3,0,4255,-1,train,866,1213,1573,712,0
211219,3,0,4255,-1,train,866,1213,1573,712,0
211219,3,0,4255,-1,train,866,1213,1573,712,0
211219,3,0,4255,-1,train,866,1213,1573,814,2
211219,3,0,4255,-1,train,866,1213,1573,711,0
211219,3,0,4255,-1,train,866,1213,1573,711,0
211219,3,0,4255,-1,train,866,1213,1573,711,2
409363,4,0,983,-1,train,891,898,5508,708,0
310804,4,1,4064,-1,train,822,407,3424,625,0
382996,0,0,173,-1,train,880,833,4509,627,0
258580,3,1,4255,-1,train,866,1213,1573,1010,2
258580,3,1,4255,-1,train,866,1213,1573,1010,0
258580,3,1,4255,-1,train,866,1213,1573,1010,0
258580,3,1,4255,-1,train,866,1213,1573,1010,0
258580,3,1,4255,-1,train,866,1213,1573,1010,0
258580,3,1,4255,-1,train,866,1213,1573,1010,0
68884,0,0,1393,-1,train,862,1389,4705,922,0
211732,0,0,3990,-1,train,825,662,5644,809,0
178453,4,0,3491,-1,train,860,1238,3969,522,0
196885,3,0,4255,-1,train,866,1213,1573,710,2
199957,6,0,4255,-1,train,866,1213,1573,711,0
199957,6,0,4255,-1,train,866,1213,1573,710,2
276757,2,0,2116,-1,train,867,656,7334,1104,0
276757,2,0,2116,-1,train,867,656,7334,1104,0
282901,6,0,3990,-1,train,825,662,5644,903,0
26389,3,0,1125,-1,train,941,766,5009,1111,0
26389,3,0,1125,-1,train,941,766,5009,1111,0
269590,4,0,3858,-1,train,845,662,1419,621,0
292630,5,1,4255,-1,train,866,1213,1573,813,0
128791,4,0,4255,-1,train,866,1213,1573,716,0
128791,4,0,4255,-1,train,866,1213,1573,715,2
128791,4,0,4255,-1,train,866,1213,1573,715,0
11800,6,0,1078,-1,train,826,737,8099,521,0
170521,4,0,4255,-1,train,866,1213,1573,825,0
61465,4,1,1078,-1,train,826,737,8099,630,3
61465,4,1,1078,-1,train,826,737,8099,630,0
155161,6,0,4255,-1,train,866,1213,1573,710,0
155161,6,0,4255,-1,train,866,1213,1573,710,2
155161,6,0,4255,-1,train,866,1213,1573,710,0
92953,6,0,4255,-1,train,866,1213,1573,817,0
92953,6,0,4255,-1,train,866,1213,1573,817,2
92953,6,0,4255,-1,train,866,1213,1573,817,2
92953,6,0,4255,-1,train,866,1213,1573,817,2
235546,5,0,202,-1,train,870,662,7614,807,0
181786,0,0,1078,-1,train,826,737,8099,531,0
29722,3,1,4255,-1,train,866,1213,1573,823,0
395035,4,0,3058,-1,train,809,308,8473,1111,0
335899,6,1,4818,-1,train,954,407,7606,721,0
335899,6,1,4818,-1,train,954,407,7606,721,0
358171,4,0,2692,-1,train,802,1075,6343,928,0
134428,4,2,2116,-1,train,867,656,7334,1111,0
139036,0,0,3877,-1,train,949,1238,3213,705,0
85276,8,0,4255,-1,train,866,1213,1573,710,0
22300,4,0,4255,-1,train,866,1213,1573,814,0
22300,4,0,4255,-1,train,866,1213,1573,814,0
6685,3,1,1393,-1,train,862,1389,4705,1111,0
42526,0,0,3990,-1,train,825,662,5644,928,0
124702,3,0,471,-1,train,821,389,3431,1023,0
155422,6,1,4255,-1,train,866,1213,1573,725,0
167455,7,1,1407,-1,train,958,1098,2833,1111,0
195103,3,0,1125,-1,train,941,766,5009,1111,0
202783,3,0,4255,-1,train,866,1213,1573,710,2
75295,2,0,2116,-1,train,867,656,7334,1104,0
75295,2,0,2116,-1,train,867,656,7334,1104,0
75295,2,0,2116,-1,train,867,656,7334,1104,0
75295,2,0,2116,-1,train,867,656,7334,1104,0
225823,7,0,3990,-1,train,825,662,5644,703,0
361504,3,0,4255,-1,train,866,1213,1573,823,0
361504,3,0,4255,-1,train,866,1213,1573,813,0
361504,3,0,4255,-1,train,866,1213,1573,813,2
104224,4,1,893,-1,train,813,1023,7224,1111,0
302368,0,0,3990,-1,train,825,662,5644,819,0
109600,6,1,4255,-1,train,866,1213,1573,1006,0
109600,6,1,4255,-1,train,866,1213,1573,1006,0
109600,6,1,4255,-1,train,866,1213,1573,1006,3
109600,6,1,4255,-1,train,866,1213,1573,1006,0
109600,6,1,4255,-1,train,866,1213,1573,1006,0
313120,6,0,1078,-1,train,826,737,8099,625,0
313120,6,0,1078,-1,train,826,737,8099,625,3
313120,6,0,1078,-1,train,826,737,8099,625,0
313120,6,0,1078,-1,train,826,737,8099,625,0
313120,6,0,1078,-1,train,826,737,8099,625,0
313120,6,0,1078,-1,train,826,737,8099,626,0
313120,6,0,1078,-1,train,826,737,8099,626,0
313120,6,0,1078,-1,train,826,737,8099,626,2
133408,2,0,2116,-1,train,867,656,7334,1110,0
346144,3,0,2116,-1,train,867,656,7334,1111,0
282400,4,0,3990,-1,train,825,662,5644,824,0
282400,4,0,3990,-1,train,825,662,5644,824,3
282400,4,0,3990,-1,train,825,662,5644,828,0
282400,4,0,1393,-1,train,862,1389,4705,929,0
183841,4,0,4255,-1,train,866,1213,1573,710,0
183841,4,0,4255,-1,train,866,1213,1573,710,2
183841,4,0,4255,-1,train,866,1213,1573,710,0
183841,4,0,4255,-1,train,866,1213,1573,710,0
217633,7,0,4255,-1,train,866,1213,1573,711,2
217633,7,0,4255,-1,train,866,1213,1573,711,0
217633,7,0,4255,-1,train,866,1213,1573,711,0
169762,0,0,4255,-1,train,866,1213,1573,816,0
169762,0,0,4255,-1,train,866,1213,1573,816,0
169762,0,0,4255,-1,train,866,1213,1573,816,0
266530,0,0,3990,-1,train,825,662,5644,914,0
266530,0,0,3990,-1,train,825,662,5644,1107,0
285730,3,1,3255,-1,train,871,276,7141,920,0
26914,6,0,4255,-1,train,866,1213,1573,713,0
309283,2,0,2116,-1,train,867,656,7334,1111,0
362020,6,0,4064,-1,train,822,407,3424,607,0
299812,5,1,4255,-1,train,866,1213,1573,815,0
299812,5,1,4255,-1,train,866,1213,1573,815,0
299812,5,1,4255,-1,train,866,1213,1573,815,0
299812,5,1,4255,-1,train,866,1213,1573,815,0
299812,5,1,4255,-1,train,866,1213,1573,820,0
299812,5,1,4255,-1,train,866,1213,1573,823,0
324388,5,0,465,-1,train,928,1505,1797,819,0
215332,3,1,4818,-1,train,954,407,7606,1014,0
87844,0,0,232,-1,train,853,1238,7479,1111,2
87844,0,0,232,-1,train,853,1238,7479,1111,0
328741,0,0,232,-1,train,853,1238,7479,1102,0
328741,0,0,232,-1,train,853,1238,7479,1102,0
328741,0,0,232,-1,train,853,1238,7479,1102,0
328741,0,0,232,-1,train,853,1238,7479,1102,3
328741,0,0,232,-1,train,853,1238,7479,1102,0
328741,0,0,232,-1,train,853,1238,7479,1102,0
328741,0,0,232,-1,train,853,1238,7479,1103,0
328741,0,0,232,-1,train,853,1238,7479,1103,0
328741,0,0,232,-1,train,853,1238,7479,1103,0
328741,0,0,232,-1,train,853,1238,7479,1106,0
328741,0,0,232,-1,train,853,1238,7479,1103,0
266533,5,0,2993,-1,train,889,1591,5762,1029,0
115750,3,0,4818,-1,train,954,407,7606,618,0
393766,8,2,4255,-1,train,866,1213,1573,710,0
416038,4,0,2692,-1,train,802,1075,6343,806,0
238375,4,0,1728,-1,train,852,500,5043,828,0
238375,4,0,1728,-1,train,852,500,5043,829,0
177703,5,1,3462,-1,train,916,563,2997,714,0
136231,0,0,606,-1,train,839,1095,376,921,0
24871,3,0,983,-1,train,891,898,5508,617,2
230440,3,2,4255,-1,train,866,1213,1573,825,0
230440,3,2,4255,-1,train,866,1213,1573,825,0
230440,3,2,4255,-1,train,866,1213,1573,825,0
230440,3,2,4255,-1,train,866,1213,1573,825,2
230440,3,2,4255,-1,train,866,1213,1573,825,2
230440,3,2,4255,-1,train,866,1213,1573,825,2
230440,3,2,4255,-1,train,866,1213,1573,825,2
36136,4,1,4255,-1,train,866,1213,1573,814,0
36136,4,1,4255,-1,train,866,1213,1573,814,2
36136,4,1,4255,-1,train,866,1213,1573,814,0
36136,4,1,4255,-1,train,866,1213,1573,823,0
36136,4,1,4255,-1,train,866,1213,1573,823,0
36136,4,1,4255,-1,train,866,1213,1573,817,0
185128,4,2,4255,-1,train,866,1213,1573,710,2
135208,3,1,4818,-1,train,954,407,7606,719,0
386857,5,0,2217,-1,train,919,1467,3012,1111,0
136489,4,0,983,-1,train,891,898,5508,617,0
333610,3,0,4255,-1,train,866,1213,1573,710,2
406570,3,0,4255,-1,train,866,1213,1573,824,0
406570,3,0,4255,-1,train,866,1213,1573,824,2
406570,3,0,4255,-1,train,866,1213,1573,824,0
156202,0,0,2116,-1,train,867,656,7334,1108,0
135211,4,1,1393,-1,train,862,1389,4705,1011,2
275755,4,1,1932,-1,train,922,267,1505,810,0
275755,4,1,1932,-1,train,922,267,1505,810,0
275755,4,1,1932,-1,train,922,267,1505,810,0
407083,6,0,4255,-1,train,866,1213,1573,817,0
407083,6,0,4255,-1,train,866,1213,1573,817,0
41260,0,0,461,-1,train,909,662,1859,816,0
273196,4,0,4255,-1,train,866,1213,1573,910,0
18220,2,1,4255,-1,train,866,1213,1573,829,0
18220,2,1,4255,-1,train,866,1213,1573,829,0
18220,2,1,4255,-1,train,866,1213,1573,817,0
354604,6,0,3990,-1,train,825,662,5644,710,0
292396,0,0,4818,-1,train,954,407,7606,702,0
182317,2,0,1393,-1,train,862,1389,4705,908,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
294445,5,0,4255,-1,train,866,1213,1573,710,0
387118,4,1,1110,-1,train,857,1112,2187,1110,0
409390,5,0,4255,-1,train,866,1213,1573,1027,0
409390,5,0,4255,-1,train,866,1213,1573,1027,0
16942,3,1,4818,-1,train,954,407,7606,605,2
16942,3,1,4818,-1,train,954,407,7606,604,0
16942,3,1,4818,-1,train,954,407,7606,604,0
16942,3,1,4818,-1,train,954,407,7606,604,0
16942,3,1,4818,-1,train,954,407,7606,604,0
16942,3,1,4818,-1,train,954,407,7606,604,0
213550,2,0,1175,-1,train,947,614,5574,707,0
22318,6,0,3990,-1,train,825,662,5644,929,0
365359,3,1,1393,-1,train,862,1389,4705,1026,0
365359,3,1,1393,-1,train,862,1389,4705,922,3
393007,3,1,4255,-1,train,866,1213,1573,710,0
393007,3,1,4255,-1,train,866,1213,1573,710,0
333871,4,0,983,-1,train,891,898,5508,715,0
214831,3,1,3345,-1,train,868,656,6714,718,0
168496,4,0,1125,-1,train,941,766,5009,1111,0
38704,6,1,3677,-1,train,850,1397,5434,622,0
56368,3,0,2692,-1,train,802,1075,6343,719,0
56368,3,0,2692,-1,train,802,1075,6343,719,0
405808,0,1,4187,-1,train,854,1188,6762,1111,0
89137,2,1,4282,0,train,843,1438,7892,722,0
234034,3,1,4255,-1,train,866,1213,1573,712,2
234034,3,1,4255,-1,train,866,1213,1573,712,0
58930,3,2,2116,-1,train,867,656,7334,1110,0
345394,0,0,4061,0,train,838,1553,3509,1109,0
280114,6,0,4255,-1,train,866,1213,1573,817,0
280114,6,0,4255,-1,train,866,1213,1573,817,2
280114,6,0,4255,-1,train,866,1213,1573,817,2
280114,6,0,4255,-1,train,866,1213,1573,817,2
70195,2,0,2116,-1,train,867,656,7334,1111,0
70195,2,0,2116,-1,train,867,656,7334,1109,3
77107,4,0,4255,-1,train,866,1213,1573,710,2
77107,4,0,4255,-1,train,866,1213,1573,710,0
77107,4,0,4255,-1,train,866,1213,1573,816,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,2
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
274483,3,0,4255,-1,train,866,1213,1573,710,0
345139,3,1,4255,-1,train,866,1213,1573,814,2
421171,5,1,4255,-1,train,866,1213,1573,711,0
31795,6,0,3990,-1,train,825,662,5644,821,0
294451,4,1,4255,-1,train,866,1213,1573,710,2
144436,2,0,2692,-1,train,802,1075,6343,901,0
347956,3,1,983,-1,train,891,898,5508,716,0
329014,3,1,4255,-1,train,866,1213,1573,710,0
329014,3,1,4255,-1,train,866,1213,1573,710,2
395062,3,0,2217,-1,train,919,1467,3012,815,0
395062,3,0,2217,-1,train,919,1467,3012,815,0
73270,3,0,4255,-1,train,866,1213,1573,711,0
73270,3,0,4255,-1,train,866,1213,1573,711,0
73270,3,0,4255,-1,train,866,1213,1573,711,0
73270,3,0,4255,-1,train,866,1213,1573,711,0
73270,3,0,4255,-1,train,866,1213,1573,711,0
73270,3,0,4255,-1,train,866,1213,1573,713,0
73270,3,0,4255,-1,train,866,1213,1573,713,0
73270,3,0,4255,-1,train,866,1213,1573,713,0
73270,3,0,4255,-1,train,866,1213,1573,713,0
198967,7,0,3990,-1,train,825,662,5644,909,0
79159,4,0,4267,1,train,882,35,6046,1111,0
55096,6,1,1407,-1,train,958,1098,2833,811,0
122680,0,0,4255,-1,train,866,1213,1573,710,2
122680,0,0,4255,-1,train,866,1213,1573,710,0
62776,0,0,4644,-1,train,876,267,8235,1111,0
142648,6,0,2116,-1,train,867,656,7334,1109,0
80440,6,0,1110,-1,train,857,1112,2187,803,0
374329,4,0,2116,-1,train,867,656,7334,1108,0
336697,0,1,3637,0,train,865,464,5530,1111,0
209209,2,0,1393,-1,train,862,1389,4705,1014,3
276793,4,1,4255,-1,train,866,1213,1573,808,0
152377,0,2,983,-1,train,891,898,5508,617,0
152377,0,2,983,-1,train,891,898,5508,617,0
152377,0,2,983,-1,train,891,898,5508,617,0
199738,0,0,3990,-1,train,825,662,5644,811,3
105787,3,1,983,-1,train,891,898,5508,731,2
105787,3,1,983,-1,train,891,898,5508,731,0
105787,3,1,983,-1,train,891,898,5508,731,0
240187,5,0,983,-1,train,891,898,5508,628,2
240187,5,0,983,-1,train,891,898,5508,628,0
403771,3,2,4255,-1,train,866,1213,1573,814,0
403771,3,2,4255,-1,train,866,1213,1573,814,2
403771,3,2,4255,-1,train,866,1213,1573,814,0
403771,3,2,4255,-1,train,866,1213,1573,814,0
23611,3,1,4818,-1,train,954,407,7606,728,0
372028,3,1,1407,-1,train,958,1098,2833,726,0
372028,3,1,1407,-1,train,958,1098,2833,726,0
250684,3,0,4255,-1,train,866,1213,1573,814,0
414268,4,0,4644,-1,train,876,267,8235,1110,0
97084,3,0,4255,-1,train,866,1213,1573,710,0
97084,3,0,4255,-1,train,866,1213,1573,710,0
97084,3,0,4255,-1,train,866,1213,1573,710,0
97084,3,0,4255,-1,train,866,1213,1573,710,0
97084,3,0,4255,-1,train,866,1213,1573,710,2
299581,5,0,983,-1,train,891,898,5508,808,0
247357,4,0,173,-1,train,880,833,4509,729,0
257086,6,0,3990,-1,train,825,662,5644,920,0
257086,6,0,3990,-1,train,825,662,5644,814,0
12862,7,1,4255,-1,train,866,1213,1573,906,0
189247,3,0,2116,-1,train,867,656,7334,1110,0
267583,6,1,4255,-1,train,866,1213,1573,815,0
267583,6,1,4255,-1,train,866,1213,1573,821,0
267583,6,1,4255,-1,train,866,1213,1573,813,0
267583,6,1,4255,-1,train,866,1213,1573,813,0
267583,6,1,4255,-1,train,866,1213,1573,813,0
267583,6,1,4255,-1,train,866,1213,1573,813,0
267583,6,1,4255,-1,train,866,1213,1573,813,2
267583,6,1,4255,-1,train,866,1213,1573,825,0
223807,3,1,1407,0,train,958,1098,2833,1111,0
314176,4,0,4255,-1,train,866,1213,1573,813,0
314176,4,0,4255,-1,train,866,1213,1573,813,2
314176,4,0,4255,-1,train,866,1213,1573,813,0
314176,4,0,4255,-1,train,866,1213,1573,813,0
314176,4,0,4255,-1,train,866,1213,1573,818,0
314176,4,0,4255,-1,train,866,1213,1573,818,0
314176,4,0,4255,-1,train,866,1213,1573,818,0
72256,3,0,4255,-1,train,866,1213,1573,807,0
41281,3,0,983,-1,train,891,898,5508,806,0
272449,4,0,4061,-1,train,838,1553,3509,929,0
338497,2,0,3462,-1,train,916,563,2997,705,0
209473,5,1,4255,-1,train,866,1213,1573,814,0
209473,5,1,4255,-1,train,866,1213,1573,814,0
96577,3,0,3677,-1,train,850,1397,5434,519,3
322114,4,0,4255,-1,train,866,1213,1573,710,0
392002,4,1,983,-1,train,891,898,5508,805,2
392002,4,1,983,-1,train,891,898,5508,805,0
392770,4,2,1110,-1,train,857,1112,2187,902,0
74818,6,0,1407,0,train,958,1098,2833,1110,0
74818,6,0,1407,0,train,958,1098,2833,1110,0
211522,3,0,2170,-1,train,945,639,4192,1028,0
225346,5,0,4509,-1,train,806,662,4365,806,0
358978,0,1,4243,-1,train,885,1528,2706,1106,0
358978,0,1,4243,-1,train,885,1528,2706,1106,0
358978,0,1,4243,-1,train,885,1528,2706,1106,0
34627,5,0,4255,-1,train,866,1213,1573,809,0
104515,4,0,983,-1,train,891,898,5508,724,0
41539,6,0,3990,-1,train,825,662,5644,904,0
407875,5,0,3677,-1,train,850,1397,5434,621,0
191044,0,0,983,-1,train,891,898,5508,630,0
191044,0,0,983,-1,train,891,898,5508,630,0
331588,3,0,2116,-1,train,867,656,7334,1106,0
203332,6,0,3990,-1,train,825,662,5644,1025,0
322885,3,0,4255,-1,train,866,1213,1573,909,0
421957,0,1,4818,-1,train,954,407,7606,713,0
167494,4,0,461,-1,train,909,662,1859,1009,0
353350,4,2,4255,-1,train,866,1213,1573,806,0
42055,3,0,3243,-1,train,959,1293,6170,526,2
42055,3,0,3243,-1,train,959,1293,6170,526,0
42055,3,0,3243,-1,train,959,1293,6170,712,0
362824,2,1,4644,-1,train,876,267,8235,1109,0
69448,2,1,2692,-1,train,802,1075,6343,1111,0
